0.0152603,0.0155707,0.0235542,0.032201,0.0413045,0.0508584,0.0601528,0.0695975,0.0791,0.0886191,0.0981491,0.107686,0.120299,0.130447,0.140602,0.150763,0.181351,0.192843,0.204345,0.215835
0.015379,0.0112652,0.0130935,0.0193473,0.0270944,0.0350989,0.0576889,0.0690441,0.0804438,0.0918653,0.103298,0.114741,0.119987,0.131012,0.142033,0.153053,0.164071,0.160848,0.170993,0.18114
0.0152307,0.0146282,0.0179796,0.0236204,0.0302918,0.0374212,0.0446168,0.0528911,0.0580091,0.0662795,0.0745897,0.0829276,0.0912854,0.0996583,0.108043,0.116436,0.124837,0.133243,0.141655,0.150071
0.0172073,0.0189767,0.0247614,0.0271516,0.034891,0.0428496,0.050862,0.0541696,0.0677129,0.0324754,0.0363951,0.0403436,0.0443126,0.0482979,0.0522949,0.0563012,0.0603157,0.06055,0.0645218,0.0684988
0.0113144,0.0100026,0.0115622,0.0150741,0.0199204,0.0257434,0.0319067,0.0380158,0.0442237,0.0504761,0.0567571,0.063058,0.0693734,0.0907627,0.0984321,0.106101,0.113771,0.12144,0.129109,0.136778
0.0111024,0.0126576,0.0169352,0.0223646,0.0280862,0.0416675,0.0505986,0.0594532,0.0683836,0.0773453,0.0863265,0.0953209,0.104325,0.113336,0.122352,0.140216,0.149891,0.15957,0.169252,0.178937
0.0114268,0.0124185,0.0144167,0.0170608,0.0200721,0.0232515,0.0259754,0.0324884,0.03673,0.0410073,0.0453084,0.0496269,0.0539586,0.0583005,0.0626505,0.0670069,0.0850235,0.0902631,0.0955053,0.10075
0.00855913,0.0124401,0.0216565,0.0318525,0.042276,0.0526895,0.0593214,0.0764732,0.0863917,0.0599496,0.0670883,0.074249,0.0814263,0.0886165,0.095817,0.103026,0.110241,0.117462,0.124687,0.131917
0.027227,0.0388188,0.0520868,0.0660144,0.0802319,0.0945514,0.1088,0.120519,0.142315,0.0946704,0.103992,0.113348,0.12273,0.132132,0.141551,0.150984,0.160427,0.16988,0.179341,0.188809
0.0218493,0.0285728,0.0382269,0.0490639,0.0603816,0.0406662,0.0480435,0.0552182,0.0626147,0.0700794,0.0775893,0.0851318,0.0926987,0.100284,0.107884,0.115496,0.123118,0.130747,0.138383,0.146024
0.0155832,0.0174164,0.0212739,0.0262579,0.0213259,0.0262052,0.0314345,0.0367268,0.042124,0.0475843,0.0530877,0.0586219,0.064179,0.0697534,0.0753415,0.0809402,0.0865477,0.0921623,0.0977828,0.134555
0.0206856,0.0293151,0.0385473,0.0479714,0.0372077,0.0434256,0.0499491,0.0563417,0.0627736,0.069227,0.0756953,0.0821749,0.0886629,0.0951578,0.101658,0.108163,0.114671,0.121183,0.127697,0.134213
0.0154806,0.0201859,0.0255951,0.0313176,0.0266319,0.0317804,0.0370822,0.0423476,0.0476478,0.0529677,0.0583016,0.0636457,0.0689977,0.0743559,0.0797191,0.0850863,0.0904568,0.09583,0.101206,0.106583
0.0223809,0.0307517,0.0412414,0.0524855,0.0534891,0.0754689,0.0748413,0.0856017,0.0964167,0.107265,0.118136,0.129024,0.139925,0.150836,0.161755,0.172681,0.183611,0.194546,0.205485,0.216427
0.0275068,0.0347986,0.0440404,0.0542115,0.065018,0.0679315,0.0585241,0.0668485,0.0752313,0.083649,0.0920901,0.100547,0.109016,0.117494,0.125978,0.134467,0.142961,0.151457,0.159956,0.168457
0.0477318,0.0506002,0.0583152,0.0692253,0.0819586,0.0614723,0.0694104,0.0807335,0.0902485,0.0998206,0.109412,0.119013,0.12862,0.121429,0.130359,0.139318,0.148295,0.157287,0.166292,0.175309
0.0355488,0.0325418,0.0378444,0.0362653,0.0499036,0.0641574,0.0700127,0.0941296,0.0974143,0.111098,0.124807,0.13855,0.152303,0.166059,0.17979,0.19355,0.207307,0.224059,0.238015,0.251975
0.0271193,0.0314294,0.0655045,0.075824,0.0992149,0.121091,0.13955,0.164302,0.183977,0.149209,0.167526,0.185875,0.204239,0.222628,0.241038,0.259465,0.326294,0.347374,0.368456,0.389541
0.0272575,0.0219989,0.038926,0.0619336,0.0862223,0.110652,0.130528,0.120102,0.138631,0.157299,0.176036,0.194816,0.213624,0.232471,0.213112,0.229118,0.245137,0.261165,0.284372,0.300017
0.0532469,0.0836774,0.121923,0.162501,0.160924,0.191938,0.222872,0.255729,0.234939,0.260437,0.285973,0.311537,0.345367,0.372559,0.399785,0.427041,0.45432,0.481619,0.508934,0.536264
0.029965,0.0385207,0.0708994,0.107518,0.145146,0.175395,0.212857,0.263864,0.303817,0.34325,0.382714,0.422201,0.461704,0.474182,0.51146,0.54874,0.586023,0.623307,0.660592,0.697878
0.0220131,0.0303332,0.0487574,0.0630328,0.0698315,0.0841623,0.109661,0.125788,0.142007,0.15829,0.174619,0.190984,0.207375,0.223787,0.240216,0.264943,0.281989,0.299045,0.31611,0.319086
0.0167809,0.0236485,0.030288,0.0419023,0.0511127,0.0651279,0.0825013,0.0970623,0.1117,0.126387,0.141111,0.155859,0.170627,0.190704,0.206041,0.221388,0.236744,0.286853,0.304167,0.321481
0.0114999,0.0166284,0.0240153,0.0331828,0.0462338,0.056513,0.0638145,0.0736093,0.0834797,0.0934021,0.103362,0.114246,0.124611,0.134996,0.145397,0.168988,0.18025,0.191519,0.202791,0.206802
0.0111786,0.0168737,0.023905,0.0263354,0.0331444,0.0493049,0.0580911,0.0668151,0.0798204,0.0891335,0.0984661,0.107813,0.121684,0.13157,0.141465,0.151367,0.161274,0.171186,0.181103,0.191023
0.0151351,0.0164852,0.0208554,0.0265855,0.0334948,0.0407056,0.0506175,0.0585162,0.0728814,0.0815797,0.090351,0.0991481,0.107972,0.116865,0.125561,0.134268,0.142985,0.151709,0.16044,0.169176
0.0159887,0.016898,0.020249,0.0251345,0.0443176,0.0533709,0.0625977,0.0680947,0.0772554,0.0863639,0.100817,0.11059,0.120378,0.130178,0.139987,0.153344,0.16343,0.173521,0.183616,0.193715
0.0138582,0.0121517,0.0124137,0.0145392,0.0190383,0.0242027,0.0295987,0.0353796,0.0422155,0.0481469,0.0541051,0.0659988,0.0722904,0.0785901,0.0848961,0.091207,0.0975217,0.0977819,0.103643,0.109506
0.0148073,0.0183574,0.0234393,0.0292573,0.0272617,0.0325683,0.0380679,0.0436804,0.0490913,0.0553586,0.0611644,0.0737277,0.0804792,0.0872532,0.111217,0.119288,0.12737,0.135463,0.154562,0.16325
0.0107354,0.0140698,0.0202258,0.0273769,0.0349204,0.0426465,0.0504619,0.0582935,0.0656836,0.0747035,0.076634,0.0844301,0.0922417,0.100062,0.107884,0.119696,0.127851,0.13601,0.144173,0.152337
0.0320808,0.0137378,0.0173639,0.0229464,0.0294034,0.0362569,0.0429202,0.0508636,0.0581286,0.0655056,0.0729348,0.0803981,0.0878861,0.0938088,0.101325,0.108857,0.116392,0.123933,0.131479,0.139029
0.0347044,0.0424152,0.0541385,0.0678045,0.082383,0.0971978,0.114458,0.131765,0.146731,0.162564,0.185545,0.207969,0.230183,0.252086,0.27366,0.264498,0.282934,0.301212,0.319375,0.337461
0.0217828,0.0195987,0.0261336,0.036961,0.0489915,0.0679468,0.0907135,0.0645227,0.073004,0.0813882,0.0896571,0.097792,0.105789,0.113628,0.121292,0.128766,0.136045,0.143037,0.151577,0.160146
0.0236373,0.0195921,0.0305202,0.0425163,0.0549284,0.067322,0.0816503,0.0940351,0.0950315,0.105997,0.116978,0.127975,0.138976,0.149989,0.161006,0.172025,0.183049,0.194075,0.205104,0.216135
0.0151499,0.0187169,0.0250886,0.0326109,0.0404476,0.0478909,0.0464573,0.0523456,0.0585526,0.0651046,0.0719767,0.0791139,0.0864568,0.0939538,0.0795335,0.0849895,0.0905044,0.0960453,0.101602,0.10717
0.00922723,0.0108571,0.0182296,0.0269497,0.0358543,0.0485689,0.0585189,0.0661741,0.0825038,0.0920691,0.101657,0.111256,0.120866,0.130485,0.14011,0.14974,0.159374,0.16901,0.163147,0.172057
0.00984521,0.0124341,0.0177772,0.0240757,0.0305825,0.0382269,0.0458446,0.0526509,0.0629916,0.0698184,0.076529,0.083164,0.0897558,0.0963271,0.1085,0.115955,0.123434,0.130938,0.1307,0.13792
0.00811416,0.0136418,0.0216428,0.0301728,0.0386807,0.0454095,0.0580631,0.0667505,0.071759,0.0803175,0.088896,0.0974888,0.106093,0.114703,0.12332,0.131942,0.140568,0.149197,0.157831,0.166463
0.0129948,0.0204502,0.0296238,0.0393167,0.0491714,0.0589366,0.0644041,0.0809252,0.0907646,0.100889,0.0812936,0.0889691,0.0969437,0.105153,0.113543,0.122072,0.130708,0.133779,0.141413,0.161615
0.0228261,0.0315629,0.0437693,0.0524957,0.0662378,0.0800355,0.0920701,0.108604,0.122437,0.136392,0.135498,0.148319,0.161149,0.173991,0.186842,0.199699,0.212562,0.225428,0.238298,0.251172
0.012671,0.0150104,0.0210746,0.0231958,0.0303046,0.0376869,0.045065,0.0531765,0.0607444,0.0684464,0.0761876,0.0839509,0.095257,0.103257,0.111263,0.119274,0.12729,0.135308,0.14333,0.151354
0.0185971,0.0194298,0.0264996,0.0362809,0.0470182,0.047393,0.0577063,0.0688167,0.0790362,0.0895579,0.100123,0.0957913,0.105108,0.114429,0.123753,0.133079,0.142408,0.151738,0.161069,0.170402
0.0151052,0.0193793,0.0298538,0.0420757,0.0547683,0.067302,0.0840327,0.0985835,0.1127,0.126933,0.141204,0.155499,0.180681,0.195581,0.210485,0.225394,0.240306,0.255221,0.270138,0.285058
0.011179,0.0164263,0.0291957,0.0432292,0.0575222,0.0716998,0.0663677,0.0780687,0.0893898,0.100842,0.112312,0.123792,0.135277,0.146767,0.158259,0.158062,0.168749,0.179445,0.190138,0.200832
0.0149013,0.0196885,0.0270259,0.0353165,0.043934,0.046981,0.0558588,0.0645038,0.0733248,0.0821878,0.0910775,0.0999863,0.108909,0.117843,0.126786,0.135736,0.136369,0.144777,0.153188,0.161601
0.0310413,0.0301098,0.0346791,0.0429589,0.0530852,0.0430477,0.0512289,0.0595917,0.0682825,0.0771479,0.0861308,0.0951969,0.104324,0.113497,0.122705,0.112603,0.120066,0.127552,0.135057,0.142579
0.0193563,0.0169933,0.0235612,0.0341297,0.0456761,0.0699399,0.0853829,0.100421,0.115683,0.130992,0.14633,0.161687,0.177058,0.19244,0.207831,0.241031,0.257509,0.273991,0.290473,0.30696
0.0181407,0.0257595,0.0352611,0.045386,0.0555609,0.0499129,0.0583881,0.0666304,0.0749353,0.0832713,0.0916281,0.1,0.108383,0.0950956,0.102027,0.108961,0.1159,0.122843,0.129791,0.136741
0.039085,0.037071,0.0368133,0.0383065,0.0455223,0.0548405,0.064606,0.0748573,0.0853723,0.0960613,0.106871,0.117768,0.128729,0.159035,0.17101,0.182999,0.195,0.207011,0.219031,0.231058
0.0292214,0.0238909,0.0426987,0.0677167,0.0936197,0.114576,0.139014,0.16276,0.186665,0.210575,0.234476,0.258366,0.282245,0.26662,0.287111,0.307612,0.328124,0.348642,0.369168,0.389699
